5.9482,0,52.386,0.028586,0.028586,,0.067923
5.9982,0,52.386,0.026053,0.026053,,0.060338
6.0482,0,52.386,0.0075884,0.0075884,,0.010613
6.0982,0,52.386,0.0089581,0.0089581,,0.034267
6.1482,0,52.386,0.015245,0.015245,,0.049814
6.1982,0,52.386,0.013004,0.013004,,0.043319
6.2482,0,52.386,8.25E-04,8.25E-04,,0.0095606
6.2982,0,52.386,0.014686,0.014686,,0.031289
6.3482,0,52.386,0.022237,0.022237,,0.04972
6.3982,0,52.386,0.023865,0.023865,,0.053296
6.4482,0,52.386,0.016691,0.016691,,0.032998
6.4982,0,52.386,0.0059943,0.0059943,,0.0043127
6.5482,0,52.386,0.0081463,0.0081463,,0.032977
6.5982,0,52.386,0.012642,0.012642,,0.04465
6.6482,0,52.386,0.0065465,0.0065465,,0.027631
6.6982,0,52.386,0.0040565,0.0040565,,3.47E-04
6.7482,0,52.386,0.01397,0.01397,,0.027333
6.7982,0,52.386,0.018529,0.018529,,0.03873
6.8482,0,52.386,0.014127,0.014127,,0.025606
6.8982,0,52.386,0.0081536,0.0081536,,0.009194
6.9051,0,52.386,0.0067562,0.0067562,,0.0058171
6.9154,0,52.386,0.0044135,0.0044135,,-5.66E-04
6.9309,0,52.386,0.0010334,0.0010334,,-0.0054579
6.9541,0,52.386,0.004524,0.004524,,0.024492
6.9889,0,52.386,0.013595,0.013595,,0.04798
7.0389,0,52.386,0.01433,0.01433,,0.04859
7.0889,0,52.386,0.0070785,0.0070785,,0.029218
7.1389,0,52.386,0.031502,0.031502,,0.073384
7.1889,0,52.386,0.027889,0.027889,,0.062579
7.2389,0,52.386,0.0018469,0.0018469,,-0.0076828
7.2889,0,52.386,0.0015948,0.0015948,,0.015545
7.3389,0,52.386,0.011021,0.011021,,0.041018
7.3889,0,52.386,0.033708,0.033708,,0.099935
7.4389,0,52.386,0.024892,0.024892,,0.075126
7.4889,0,52.386,0.0025344,0.0025344,,0.014238
7.5389,0,52.386,0.025455,0.025455,,0.059948
7.5889,0,52.386,0.042719,0.042719,,0.10439
7.6389,0,52.386,0.034595,0.034595,,0.081272
7.6889,0,52.386,0.011114,0.011114,,0.018031
7.7389,0,52.386,0.018424,0.018424,,0.061342
7.7889,0,52.386,0.024641,0.024641,,0.07551
7.8389,0,52.386,0.011444,0.011444,,0.040033
7.8889,0,52.386,0.018792,0.018792,,0.04071
7.9389,0,52.386,0.056243,0.056243,,0.13831
7.9889,0,52.386,0.023712,0.023712,,0.050265
8.0389,0,52.386,0.0066397,0.0066397,,0.031383
8.0889,0,52.386,0.04439,0.04439,,0.12965
8.1389,0,52.386,0.07918,0.07918,,0.21668
8.1889,0,52.386,0.088579,0.088579,,0.23784
8.2363,0,52.386,0.039493,0.039493,,0.10778
8.2863,0,52.386,0.0050147,0.0050147,,0.01112
8.3363,0,52.386,0.043748,0.043748,,0.11349
8.3863,0,52.386,0.092587,0.092587,,0.23894
8.4313,0,52.386,0.10266,0.10266,,0.26072
8.4725,0,52.386,0.078022,0.078022,,0.19411
8.5225,0,52.386,0.019494,0.019494,,0.066521
8.5725,0,52.386,0.11552,0.11552,,0.31092
8.6059,0,52.386,0.11722,0.11722,,0.31221
8.639,0,52.386,0.080544,0.080544,,0.21588
8.6868,0,52.386,0.046265,0.046265,,0.1242
8.7368,0,52.386,0.039892,0.039892,,0.10485
8.7868,0,52.386,0.08085,0.08085,,0.20959
8.8346,0,52.386,0.034429,0.034429,,0.08625
8.8846,0,52.386,0.020474,0.020474,,0.048895
8.9346,0,52.386,0.018907,0.018907,,0.056067
8.9846,0,52.386,0.029307,0.029307,,0.08264
9.0346,0,52.386,0.018655,0.018655,,0.053533
9.0846,0,52.386,0.026018,0.026018,,0.072383
9.1346,0,52.386,0.012054,0.012054,,0.034738
9.1846,0,52.386,3.12E-04,3.12E-04,,0.001138
9.2346,0,52.386,0.027033,0.027033,,0.070125
9.2846,0,52.386,0.029966,0.029966,,0.076629
9.3346,0,52.386,0.018946,0.018946,,0.053753
9.3846,0,52.386,0.024761,0.024761,,0.068039
9.4346,0,52.386,0.004437,0.004437,,0.01389
9.4846,0,52.386,0.01788,0.01788,,0.04532
9.5346,0,52.386,0.0012594,0.0012594,,0.0011979
9.5846,0,52.386,0.0085893,0.0085893,,0.025588
9.6346,0,52.386,7.00E-04,7.00E-04,,0.0035545
9.6846,0,52.386,0.02737,0.02737,,0.070678
9.7346,0,52.386,0.013464,0.013464,,0.033326
9.7846,0,52.386,0.015413,0.015413,,0.044173
9.8346,0,52.386,0.034208,0.034208,,0.092966
9.8846,0,52.386,0.011632,0.011632,,0.032416
9.9346,0,52.386,0.0013773,0.0013773,,0.005419
9.9846,0,52.386,0.032918,0.032918,,0.086148
10.035,0,52.386,0.032712,0.032712,,0.084308
10.085,0,52.386,0.022676,0.022676,,0.056941
10.135,0,52.386,0.014757,0.014757,,0.042613
10.185,0,52.386,0.082555,0.082555,,0.21928
10.218,0,52.386,0.089421,0.089421,,0.23605
10.25,0,52.386,0.057882,0.057882,,0.15329
10.296,0,52.386,0.010748,0.010748,,0.028416
10.346,0,52.386,0.095513,0.095513,,0.25012
10.375,0,52.386,0.10043,0.10043,,0.26177
10.402,0,52.386,0.079518,0.079518,,0.20639
10.437,0,52.386,0.026568,0.026568,,0.066897
10.487,0,52.386,0.051745,0.051745,,0.14116
10.536,0,52.386,0.066504,0.066504,,0.17782
10.575,0,52.386,0.075935,0.075935,,0.20128
10.609,0,52.386,0.063608,0.063608,,0.16849
10.65,0,52.386,0.0042565,0.0042565,,0.011406
10.7,0,52.386,0.066322,0.066322,,0.17543
10.738,0,52.386,0.087756,0.087756,,0.23042
10.767,0,52.386,0.075748,0.075748,,0.19761
10.8,0,52.386,0.037934,0.037934,,0.097358
10.85,0,52.386,0.048541,0.048541,,0.13169
10.9,0,52.386,0.10414,0.10414,,0.27379
10.924,0,52.386,0.11173,0.11173,,0.29283
10.946,0,52.386,0.099885,0.099885,,0.26223
10.97,0,52.386,0.059936,0.059936,,0.15796
11.006,0,52.386,0.015607,0.015607,,0.042035
11.056,0,52.386,0.095141,0.095141,,0.25004
11.081,0,52.386,0.12541,0.12541,,0.32703
11.1,0,52.386,0.12898,0.12898,,0.33514
11.119,0,52.386,0.092007,0.092007,,0.24019
11.144,0,52.386,0.027394,0.027394,,0.070308
11.183,0,52.386,0.05647,0.05647,,0.15194
11.223,0,52.386,0.078654,0.078654,,0.20823
11.252,0,52.386,0.053967,0.053967,,0.14336
11.294,0,52.386,0.020291,0.020291,,0.053924
11.344,0,52.386,0.045676,0.045676,,0.12153
11.393,0,52.386,0.015614,0.015614,,0.041493
11.443,0,52.386,0.015945,0.015945,,0.041651
11.493,0,52.386,0.027228,0.027228,,0.073318
11.543,0,52.386,0.033904,0.033904,,0.090455
11.593,0,52.386,0.013744,0.013744,,0.037012
11.643,0,52.386,0.0086609,0.0086609,,0.023575
11.693,0,52.386,0.05194,0.05194,,0.13738
11.733,0,52.386,0.042712,0.042712,,0.11273
11.782,0,52.386,0.024752,0.024752,,0.0643
11.832,0,52.386,0.018658,0.018658,,0.0513
11.882,0,52.386,0.026791,0.026791,,0.072588
11.932,0,52.386,0.0088079,0.0088079,,0.023962
11.982,0,52.386,0.0045372,0.0045372,,0.011343
12.032,0,52.386,0.019392,0.019392,,0.051133
12.082,0,52.386,0.0032489,0.0032489,,0.0099598
12.132,0,52.386,0.036913,0.036913,,0.098929
12.182,0,52.386,0.015474,0.015474,,0.041498
12.232,0,52.386,6.65E-04,6.65E-04,,0.0018765
12.282,0,52.386,0.01624,0.01624,,0.04331
12.332,0,52.386,0.035391,0.035391,,0.093548
12.382,0,52.386,0.0072512,0.0072512,,0.018679
12.432,0,52.386,0.021769,0.021769,,0.059022
12.482,0,52.386,0.032184,0.032184,,0.086421
12.532,0,52.386,0.021369,0.021369,,0.056864
12.582,0,52.386,0.016875,0.016875,,0.044881
12.632,0,52.386,0.029935,0.029935,,0.079512
12.682,0,52.386,0.010989,0.010989,,0.028658
12.732,0,52.386,0.048449,0.048449,,0.1293
12.77,0,52.386,0.060391,0.060391,,0.16004
12.801,0,52.386,0.031587,0.031587,,0.084572
12.847,0,52.386,0.054243,0.054243,,0.14411
12.881,0,52.386,0.068145,0.068145,,0.18002
12.908,0,52.386,0.056938,0.056938,,0.15052
12.94,0,52.386,0.031709,0.031709,,0.082973
12.988,0,52.386,0.02593,0.02593,,0.070752
13.038,0,52.386,0.053898,0.053898,,0.14356
13.072,0,52.386,0.039546,0.039546,,0.10497
13.117,0,52.386,0.010246,0.010246,,0.027337
13.167,0,52.386,0.044173,0.044173,,0.11698
13.208,0,52.386,0.021087,0.021087,,0.056135
13.258,0,52.386,0.019672,0.019672,,0.052948
13.308,0,52.386,0.030843,0.030843,,0.082682
13.358,0,52.386,0.035882,0.035882,,0.095703
13.406,0,52.386,0.02802,0.02802,,0.075033
13.456,0,52.386,0.032528,0.032528,,0.086337
13.506,0,52.386,0.004209,0.004209,,0.011405
13.556,0,52.386,0.033833,0.033833,,0.090082
13.606,0,52.386,0.0043752,0.0043752,,0.011436
13.656,0,52.386,0.0099595,0.0099595,,0.026511
13.706,0,52.386,0.0099734,0.0099734,,0.026943
13.756,0,52.386,0.0047438,0.0047438,,0.012908
13.806,0,52.386,0.024724,0.024724,,0.066052
13.856,0,52.386,0.019609,0.019609,,0.052152
13.906,0,52.386,0.006424,0.006424,,0.01774
13.956,0,52.386,0.016329,0.016329,,0.043872
14.006,0,52.386,0.023119,0.023119,,0.06179
14.056,0,52.386,0.0046552,0.0046552,,0.012114
14.106,0,52.386,0.046499,0.046499,,0.12341
14.141,0,52.386,0.010653,0.010653,,0.028084
14.191,0,52.386,0.037735,0.037735,,0.10086
14.234,0,52.386,0.037105,0.037105,,0.099282
14.277,0,52.386,0.014899,0.014899,,0.039563
14.327,0,52.386,0.0549,0.0549,,0.14588
14.357,0,52.386,0.08252,0.08252,,0.21742
14.376,0,52.386,0.068609,0.068609,,0.18054
14.4,0,52.386,0.036108,0.036108,,0.095328
